text,label
голод,plate-wheat
паёк,plate-wheat
миска пшеничных зёрен,plate-wheat
здоровая еда в миске с зерном,plate-wheat
помощь продовольствием от голода,plate-wheat
распределение пайков,plate-wheat
распределение экстренных пайков,plate-wheat
пайки для помощи при катастрофах,plate-wheat
зёрна пшеницы на тарелке,plate-wheat
урожай пшеницы в блюде,plate-wheat
символ стеблей пшеницы на тарелке,plate-wheat
иконка пайков гуманитарной помощи,plate-wheat
миска зерна для борьбы с голодом,plate-wheat
тарелка пшеницы для продовольственной безопасности,plate-wheat
порция пшеничного зерна для питания,plate-wheat
тарелка злака для питания,plate-wheat
иконка осознания глобального голода,plate-wheat
иконка порции цельной пшеницы,plate-wheat
тарелка пшеницы для пожертвования,plate-wheat
ежедневный хлеб пшеничное зерно,plate-wheat
добавить миску с зерном в функцию питания,plate-wheat
тарелка пщеница,plate-wheat
паёк голдо,plate-wheat
пшениц миска,plate-wheat
зерно тарлека,plate-wheat
тарелка с вилкой и ножом,plate-wheat
буханка хлеба для категории еды,plate-wheat
рисовая миска зерно,plate-wheat
коробка хлопьев для завтрака,plate-wheat
мешок муки для выпечки,plate-wheat
початок кукурузы,plate-wheat
bowl,plate-wheat
hunger,plate-wheat
rations,plate-wheat
wheat,plate-wheat
plate,plate-wheat
plate wheat,plate-wheat
потренировать bowl скоро,plate-wheat
потренировать hunger скоро,plate-wheat
потренировать rations скоро,plate-wheat
потренировать wheat скоро,plate-wheat
потренировать plate скоро,plate-wheat
потренировать plate wheat скоро,plate-wheat
bowl вечером,plate-wheat
hunger вечером,plate-wheat
rations вечером,plate-wheat
wheat вечером,plate-wheat
plate вечером,plate-wheat
plate wheat вечером,plate-wheat
не забыть bowl,plate-wheat
не забыть hunger,plate-wheat
не забыть rations,plate-wheat
не забыть wheat,plate-wheat
не забыть plate,plate-wheat
не забыть plate wheat,plate-wheat
потренировать bowl онлайн,plate-wheat
потренировать hunger онлайн,plate-wheat
потренировать rations онлайн,plate-wheat
потренировать wheat онлайн,plate-wheat
потренировать plate онлайн,plate-wheat
