text,label
камень для кёрлинга,curling-stone
лёд,curling-stone
олимпиада,curling-stone
камень,curling-stone
снаряд,curling-stone
бросить камень для кёрлинга по льду,curling-stone
потренировать скольжение камня в кёрлинге,curling-stone
попробовать новую игру на выходных,curling-stone
найти новую игру и попробовать,curling-stone
забронировать лёд на катке,curling-stone
кататься по льду,curling-stone
смотреть зимнюю олимпиаду,curling-stone
следить за олимпийскими соревнованиями,curling-stone
катить камень по льду,curling-stone
подвести камень к дому,curling-stone
попробовать зимний вид спорта,curling-stone
записаться на зимнюю секцию,curling-stone
подмести лёд перед броском,curling-stone
направить камень в цель,curling-stone
попробовать кёрлинг впервые,curling-stone
записаться на занятие по кёрлингу на катке,curling-stone
изучить правила кёрлинга,curling-stone
подметать лёд перед камнем,curling-stone
целиться в центр мишени,curling-stone
смотреть командную стратегию в кёрлинге,curling-stone
играть в кёрлинг с друзьями,curling-stone
попробовать кёрлинг,curling-stone
ледовый спорт,curling-stone
олимпийский кёрлинг,curling-stone
бросить камень,curling-stone
попробовать кёрлинг впервые,curling-stone
сменить лёд,curling-stone
покататься на коньках на катке,curling-stone
кёрлинг на ледовой арене,curling-stone
камень скользит по дорожке,curling-stone
подметать дорожку перед камнем,curling-stone
команда играет в кёрлинг,curling-stone
мишень на льду для кёрлинга,curling-stone
