text,label
электричество,bolt-lightning
вспышка,bolt-lightning
молния,bolt-lightning
погода,bolt-lightning
разряд,bolt-lightning
электрическая молния от подстанции,bolt-lightning
электричество проходит по энергосети,bolt-lightning
вспышка камеры в темной комнате,bolt-lightning
вспышка света перед громом,bolt-lightning
молния ударяет в высокое дерево,bolt-lightning
молния освещает грозовые тучи,bolt-lightning
предупреждение о грозе и молнии,bolt-lightning
прогноз погоды с грозами,bolt-lightning
значок разряда для быстрого действия,bolt-lightning
звук разряда в комиксе,bolt-lightning
ломаная молния бьет вниз,bolt-lightning
электрическая вспышка как значок питания,bolt-lightning
значок молнии на костюме супергероя,bolt-lightning
грозовая молния в темном небе,bolt-lightning
значок разряда для быстрого действия в приложении,bolt-lightning
молния для зарядки электромобиля,bolt-lightning
знак молнии на электрооборудовании,bolt-lightning
яркая белая молния во время грозы,bolt-lightning
энергия и мощность через символ молнии,bolt-lightning
значок молнии для фитнеса или скорости,bolt-lightning
нужна иконка молнии для приложения об энергии,bolt-lightning
добавить молнию к кнопке быстрого действия,bolt-lightning
показать молнию для индикатора питания,bolt-lightning
использовать молнию для функции электрического заряда,bolt-lightning
ломаная молния в грозе,bolt-lightning
электрическая молния ударяет в дерево,bolt-lightning
грозовое предупреждение с молнией,bolt-lightning
иконка быстрого действия с разрядом,bolt-lightning
яркое солнце с лучами,bolt-lightning
облако с дождевыми каплями,bolt-lightning
вращающийся столб торнадо,bolt-lightning
электрическая вилка с двумя штырями,bolt-lightning
индикатор заряда батареи,bolt-lightning
пламя огня оранжево-красного цвета,bolt-lightning
