text,label
лед,hockey-puck
НХЛ,hockey-puck
спорт,hockey-puck
Кататься на катке,hockey-puck
Расчистите лед перед игрой,hockey-puck
Посмотрите матч НХЛ сегодня вечером,hockey-puck
Следите за плей-офф НХЛ,hockey-puck
Займитесь ледовым спортом этой зимой,hockey-puck
Запишитесь на хоккей как вид спорта,hockey-puck
Забить шайбу в ворота,hockey-puck
Смотрите хоккейный матч по телевизору,hockey-puck
Купите хоккейную шайбу для тренировок.,hockey-puck
Играть в уличный хоккей с шайбой,hockey-puck
Посетите игру НХЛ,hockey-puck
Соберите подписанную хоккейную шайбу,hockey-puck
Используйте шайбу для хоккейных упражнений.,hockey-puck
Практикуйте удары пощечины на катке,hockey-puck
Присоединяйтесь к хоккейной лиге,hockey-puck
Купить хоккейную экипировку,hockey-puck
Бросайте шайбу!,hockey-puck
Хоккей сегодня вечером,hockey-puck
Падение шайбы,hockey-puck
игра НХЛ,hockey-puck
забил шайбу в ворота,hockey-puck
смотришь хоккейный матч,hockey-puck
купить хоккейный мяч,hockey-puck
отрабатывать удары пощечины,hockey-puck
Ударьте хоккейными клюшками вместе,hockey-puck
Вместо этого используйте футбольный мяч,hockey-puck
Играйте с мячом для лакросса,hockey-puck
Стрелять в баскетбол,hockey-puck
Попасть на бейсбольное поле,hockey-puck
Используйте теннисный мяч для тренировки.,hockey-puck
