text,label
двигатель,engine
индикатор двигателя,engine
лампа check engine,engine
диагностика двигателя,engine
ремонт двигателя,engine
двигатель под капотом,engine
проблема с двигателем в машине,engine
обслуживание двигателя,engine
техобслуживание двигателя,engine
проверка масла в двигателе,engine
двигатель перегревается,engine
посторонний звук двигателя при запуске,engine
ошибка двигателя на панели,engine
осмотреть моторный отсек,engine
отвезти машину на диагностику двигателя,engine
значок двигателя в диагностике,engine
запустить сканирование двигателя,engine
код ошибки двигателя,engine
проверка двигателя автомобиля,engine
проблема с мощностью двигателя,engine
предупреждение о температуре двигателя,engine
двигателю нужно обслуживание,engine
починить двигатель перед поездкой,engine
открыть капот и проверить двигатель,engine
сбой в работе двигателя,engine
ремонт двигателя в сервисе,engine
проверить дизельный двигатель,engine
ошибка электромотора,engine
напоминание о замене масла,engine
двигатель запускается с трудом,engine
символ двигателя на панели,engine
двигатель не заводится,engine
напоминание о сервисе двигателя,engine
осмотр двигателя перед покупкой,engine
двигатель шумит сильнее обычного,engine
записаться на обслуживание двигателя,engine
предупреждение о давлении в двигателе,engine
приложение для диагностики двигателя,engine
проверить моторную систему,engine
записаться на сервис двигателя,engine
двигатель работает слишком горячо,engine
проблема с турбодвигателем,engine
машина не заводится из-за двигателя,engine
сбросить предупреждение двигателя,engine
проверить работу мотора,engine
