text,label
bagel,bagel
cream cheese,bagel
schmear,bagel
buy a bagel for breakfast,bagel
stop by the bakery,bagel
grab something for breakfast,bagel
get cream cheese for the bagels,bagel
bagel with schmear,bagel
toast for the morning,bagel
Pick up bagels on the way to work,bagel
Order a dozen bagels,bagel
Get bagels for the office,bagel
Make a bagel sandwich,bagel
Try that new bagel shop,bagel
Grab a toasted bagel,bagel
Bagels for Sunday brunch,bagel
Fresh bagels from the bakery,bagel
Add cream cheese to the shopping list,bagel
Bagel run before the meeting,bagel
I could really go for a bagel right now,bagel
Let's grab some bagels for the team,bagel
Who wants a bagel with their coffee?,bagel
Nothing beats a fresh bagel in the morning,bagel
Begel for breakfast,bagel
Buy bagles at the store,bagel
Grab a bagle with cream chees,bagel
Bakary run tomorrow,bagel
order an everything bagel,bagel
visit the bakery before work,bagel
prepare a quick breakfast,bagel
spread cream cheese on the bagel,bagel
add a generous schmear on top,bagel
make toast while the coffee brews,bagel
