text,label
covid-19,user-doctor
health,user-doctor
job,user-doctor
medical,user-doctor
nurse,user-doctor
occupation,user-doctor
physician,user-doctor
profile,user-doctor
surgeon,user-doctor
uer,user-doctor
worker,user-doctor
covid-19 doctor treating patient,user-doctor
frontline doctor COVID pandemic,user-doctor
health professional doctor icon,user-doctor
health worker silhouette,user-doctor
job doctor medical career,user-doctor
job posting physician role,user-doctor
medical doctor clinic profile,user-doctor
medical professional icon,user-doctor
nurse doctor healthcare team,user-doctor
nurse profile hospital worker,user-doctor
occupation physician licensed,user-doctor
occupation surgeon specialty,user-doctor
physician patient consultation,user-doctor
physician office practice,user-doctor
profile doctor user avatar,user-doctor
doctor profile picture,user-doctor
surgeon operating room,user-doctor
surgeon profile specialist,user-doctor
user doctor account role,user-doctor
doctor user system role,user-doctor
worker doctor hospital staff,user-doctor
healthcare worker badge,user-doctor
doctor user profile with stethoscope,user-doctor
physician avatar in medical app,user-doctor
doctor account in health system,user-doctor
nurse profile card healthcare,user-doctor
surgeon profile specialist role,user-doctor
COVID frontline worker doctor,user-doctor
telemedicine doctor profile virtual,user-doctor
medical professional user icon,user-doctor
doctor's office appointment profile,user-doctor
hospital staff badge worker,user-doctor
I need a user-doctor icon for the medical staff section,user-doctor
add a physician symbol to the healthcare profile,user-doctor
show a doctor user for the telemedicine feature,user-doctor
use the user-doctor icon for the practitioner role,user-doctor
docotr user profile,user-doctor
phycisian health icon,user-doctor
medcial worker doctor,user-doctor
surgon profile user,user-doctor
user person default profile,user-doctor
nurse hat cross medical,user-doctor
stethoscope doctor tool,user-doctor
hospital building facility,user-doctor
patient lying bed sick,user-doctor
pharmacist drug medication,user-doctor
